study_accession	sample_accession	analysis_accession	analysis_type	tax_id	scientific_name	submitted_ftp
PRJEB26925	SAMN05826688	ERZ652324	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652324/ERZ652324.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652324/SRR4305147.fasta.gz
PRJEB26925	SAMN05826956	ERZ652325	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652325/SRR4305447.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652325/ERZ652325.md5
PRJEB26925	SAMN05826748	ERZ652326	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652326/ERZ652326.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652326/SRR4305213.fasta.gz
PRJEB26925	SAMN05826601	ERZ652327	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652327/SRR4305050.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652327/ERZ652327.md5
PRJEB26925	SAMN05826652	ERZ652328	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652328/ERZ652328.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652328/SRR4305106.fasta.gz
PRJEB26925	SAMN05826876	ERZ652329	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652329/SRR4305357.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652329/ERZ652329.md5
PRJEB26925	SAMN05826924	ERZ652330	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652330/SRR4305411.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652330/ERZ652330.md5
PRJEB26925	SAMN05826617	ERZ652331	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652331/ERZ652331.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652331/SRR4305068.fasta.gz
PRJEB26925	SAMN05826664	ERZ652332	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652332/SRR4305119.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652332/ERZ652332.md5
PRJEB26925	SAMN05826717	ERZ652333	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652333/SRR4305179.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652333/ERZ652333.md5
PRJEB26925	SAMN05826593	ERZ652334	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652334/SRR4305041.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652334/ERZ652334.md5
PRJEB26925	SAMN05826494	ERZ652335	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652335/SRR4305511.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652335/ERZ652335.md5
PRJEB26925	SAMN05826499	ERZ652336	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652336/SRR4305066.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652336/ERZ652336.md5
PRJEB26925	SAMN05826770	ERZ652337	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652337/ERZ652337.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652337/SRR4305237.fasta.gz
PRJEB26925	SAMN05826914	ERZ652338	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652338/SRR4305400.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652338/ERZ652338.md5
PRJEB26925	SAMN05826820	ERZ652339	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652339/SRR4305294.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652339/ERZ652339.md5
PRJEB26925	SAMN05826769	ERZ652340	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652340/SRR4305236.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652340/ERZ652340.md5
PRJEB26925	SAMN05826772	ERZ652341	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652341/ERZ652341.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652341/SRR4305239.fasta.gz
PRJEB26925	SAMN05826817	ERZ652342	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652342/SRR4305291.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652342/ERZ652342.md5
PRJEB26925	SAMN05826545	ERZ652343	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652343/ERZ652343.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652343/SRR4305488.fasta.gz
PRJEB26925	SAMN05826737	ERZ652344	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652344/ERZ652344.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652344/SRR4305201.fasta.gz
PRJEB26925	SAMN05826799	ERZ652345	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652345/SRR4305271.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652345/ERZ652345.md5
PRJEB26925	SAMN05826615	ERZ652346	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652346/SRR4305065.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652346/ERZ652346.md5
PRJEB26925	SAMN05826520	ERZ652347	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652347/SRR4305300.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652347/ERZ652347.md5
PRJEB26925	SAMN05826977	ERZ652348	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652348/SRR4305470.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652348/ERZ652348.md5
PRJEB26925	SAMN05826887	ERZ652349	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652349/SRR4305370.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652349/ERZ652349.md5
PRJEB26925	SAMN05826794	ERZ652350	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652350/ERZ652350.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652350/SRR4305265.fasta.gz
PRJEB26925	SAMN05826648	ERZ652351	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652351/SRR4305102.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652351/ERZ652351.md5
PRJEB26925	SAMN05826558	ERZ652352	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652352/SRR4305503.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652352/ERZ652352.md5
PRJEB26925	SAMN05826792	ERZ652353	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652353/ERZ652353.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652353/SRR4305263.fasta.gz
PRJEB26925	SAMN05826721	ERZ652354	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652354/ERZ652354.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652354/SRR4305183.fasta.gz
PRJEB26925	SAMN05826917	ERZ652355	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652355/SRR4305404.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652355/ERZ652355.md5
PRJEB26925	SAMN05826715	ERZ652356	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652356/ERZ652356.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652356/SRR4305176.fasta.gz
PRJEB26925	SAMN05826486	ERZ652357	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652357/SRR4305031.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652357/ERZ652357.md5
PRJEB26925	SAMN05826757	ERZ652358	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652358/SRR4305223.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652358/ERZ652358.md5
PRJEB26925	SAMN05826559	ERZ652359	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652359/ERZ652359.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652359/SRR4305504.fasta.gz
PRJEB26925	SAMN05826842	ERZ652360	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652360/SRR4305318.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652360/ERZ652360.md5
PRJEB26925	SAMN05826919	ERZ652361	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652361/SRR4305406.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652361/ERZ652361.md5
PRJEB26925	SAMN05826634	ERZ652362	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652362/ERZ652362.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652362/SRR4305086.fasta.gz
PRJEB26925	SAMN05826857	ERZ652363	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652363/SRR4305336.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652363/ERZ652363.md5
PRJEB26925	SAMN05826628	ERZ652364	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652364/SRR4305080.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652364/ERZ652364.md5
PRJEB26925	SAMN05826741	ERZ652365	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652365/ERZ652365.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652365/SRR4305205.fasta.gz
PRJEB26925	SAMN05826536	ERZ652366	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652366/SRR4305479.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652366/ERZ652366.md5
PRJEB26925	SAMN05826893	ERZ652367	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652367/ERZ652367.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652367/SRR4305376.fasta.gz
PRJEB26925	SAMN05826654	ERZ652368	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652368/SRR4305108.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652368/ERZ652368.md5
PRJEB26925	SAMN05826604	ERZ652369	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652369/SRR4305053.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652369/ERZ652369.md5
PRJEB26925	SAMN05826923	ERZ652370	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652370/SRR4305410.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652370/ERZ652370.md5
PRJEB26925	SAMN05826672	ERZ652371	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652371/SRR4305128.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652371/ERZ652371.md5
PRJEB26925	SAMN05826969	ERZ652372	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652372/ERZ652372.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652372/SRR4305461.fasta.gz
PRJEB26925	SAMN05826862	ERZ652373	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652373/SRR4305341.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652373/ERZ652373.md5
PRJEB26925	SAMN05826821	ERZ652374	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652374/SRR4305295.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652374/ERZ652374.md5
PRJEB26925	SAMN05826535	ERZ652375	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652375/SRR4305468.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652375/ERZ652375.md5
PRJEB26925	SAMN05826630	ERZ652376	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652376/ERZ652376.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652376/SRR4305082.fasta.gz
PRJEB26925	SAMN05826543	ERZ652377	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652377/ERZ652377.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652377/SRR4305486.fasta.gz
PRJEB26925	SAMN05826555	ERZ652378	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652378/SRR4305499.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652378/ERZ652378.md5
PRJEB26925	SAMN05826930	ERZ652379	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652379/ERZ652379.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652379/SRR4305418.fasta.gz
PRJEB26925	SAMN05826498	ERZ652380	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652380/SRR4305055.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652380/ERZ652380.md5
PRJEB26925	SAMN05826780	ERZ652381	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652381/SRR4305248.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652381/ERZ652381.md5
PRJEB26925	SAMN05826649	ERZ652382	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652382/ERZ652382.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652382/SRR4305103.fasta.gz
PRJEB26925	SAMN05826614	ERZ652383	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652383/SRR4305064.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652383/ERZ652383.md5
PRJEB26925	SAMN05826686	ERZ652384	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652384/SRR4305145.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652384/ERZ652384.md5
PRJEB26925	SAMN05826645	ERZ652385	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652385/ERZ652385.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652385/SRR4305098.fasta.gz
PRJEB26925	SAMN05826866	ERZ652386	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652386/SRR4305346.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652386/ERZ652386.md5
PRJEB26925	SAMN05826964	ERZ652387	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652387/ERZ652387.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652387/SRR4305455.fasta.gz
PRJEB26925	SAMN05826773	ERZ652388	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652388/ERZ652388.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652388/SRR4305240.fasta.gz
PRJEB26925	SAMN05826742	ERZ652389	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652389/SRR4305206.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652389/ERZ652389.md5
PRJEB26925	SAMN05826869	ERZ652390	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652390/ERZ652390.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652390/SRR4305349.fasta.gz
PRJEB26925	SAMN05826685	ERZ652391	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652391/SRR4305142.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652391/ERZ652391.md5
PRJEB26925	SAMN05826809	ERZ652392	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652392/ERZ652392.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652392/SRR4305282.fasta.gz
PRJEB26925	SAMN05826797	ERZ652393	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652393/ERZ652393.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652393/SRR4305269.fasta.gz
PRJEB26925	SAMN05826594	ERZ652394	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652394/SRR4305042.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652394/ERZ652394.md5
PRJEB26925	SAMN05826865	ERZ652395	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652395/ERZ652395.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652395/SRR4305344.fasta.gz
PRJEB26925	SAMN05826957	ERZ652396	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652396/SRR4305448.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652396/ERZ652396.md5
PRJEB26925	SAMN05826771	ERZ652397	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652397/SRR4305238.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652397/ERZ652397.md5
PRJEB26925	SAMN05826722	ERZ652398	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652398/ERZ652398.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652398/SRR4305184.fasta.gz
PRJEB26925	SAMN05826552	ERZ652399	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652399/SRR4305496.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652399/ERZ652399.md5
PRJEB26925	SAMN05826760	ERZ652400	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652400/ERZ652400.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652400/SRR4305226.fasta.gz
PRJEB26925	SAMN05826647	ERZ652401	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652401/SRR4305101.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652401/ERZ652401.md5
PRJEB26925	SAMN05826918	ERZ652402	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652402/ERZ652402.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652402/SRR4305405.fasta.gz
PRJEB26925	SAMN05826530	ERZ652403	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652403/ERZ652403.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652403/SRR4305413.fasta.gz
PRJEB26925	SAMN05826659	ERZ652404	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652404/SRR4305114.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652404/ERZ652404.md5
PRJEB26925	SAMN05826569	ERZ652405	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652405/SRR4305515.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652405/ERZ652405.md5
PRJEB26925	SAMN05826595	ERZ652406	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652406/SRR4305043.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652406/ERZ652406.md5
PRJEB26925	SAMN05826574	ERZ652407	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652407/ERZ652407.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652407/SRR4305520.fasta.gz
PRJEB26925	SAMN05826563	ERZ652408	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652408/SRR4305508.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652408/ERZ652408.md5
PRJEB26925	SAMN05826695	ERZ652409	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652409/ERZ652409.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652409/SRR4305154.fasta.gz
PRJEB26925	SAMN05826597	ERZ652410	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652410/ERZ652410.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652410/SRR4305046.fasta.gz
PRJEB26925	SAMN05826596	ERZ652411	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652411/SRR4305045.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652411/ERZ652411.md5
PRJEB26925	SAMN05826767	ERZ652412	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652412/ERZ652412.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652412/SRR4305234.fasta.gz
PRJEB26925	SAMN05826947	ERZ652413	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652413/SRR4305437.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652413/ERZ652413.md5
PRJEB26925	SAMN05826585	ERZ652414	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652414/ERZ652414.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652414/SRR4305532.fasta.gz
PRJEB26925	SAMN05826874	ERZ652415	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652415/SRR4305354.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652415/ERZ652415.md5
PRJEB26925	SAMN05826841	ERZ652416	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652416/ERZ652416.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652416/SRR4305317.fasta.gz
PRJEB26925	SAMN05826589	ERZ652417	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652417/SRR4305037.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652417/ERZ652417.md5
PRJEB26925	SAMN05826583	ERZ652418	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652418/ERZ652418.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652418/SRR4305530.fasta.gz
PRJEB26925	SAMN05826646	ERZ652419	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652419/ERZ652419.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652419/SRR4305100.fasta.gz
PRJEB26925	SAMN05826504	ERZ652420	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652420/SRR4305121.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652420/ERZ652420.md5
